transaction_id,date,product_id,quantity,unit_price,total_amount,discount_amount,customer_id,region
36493,2024-12-07,386,4,47.9,191.6,47.88,CUST9882,South
36494,2024-12-07,607,3,63.05,189.15,33.39,CUST6014,North
36495,2024-12-07,455,3,158.4,475.2,25.02,CUST8122,South
36496,2024-12-07,135,2,127.06,254.12,0.0,CUST7161,South
36497,2024-12-07,468,1,127.26,127.26,0.0,CUST7038,South
36498,2024-12-07,281,2,220.1,440.2,0.0,CUST7495,East
36499,2024-12-07,201,5,43.38,216.9,72.3,CUST6061,North
36500,2024-12-07,97,5,245.8,1229.0,136.55,CUST5443,Central
36501,2024-12-07,573,2,81.68,163.36,40.84,CUST8760,West
36502,2024-12-07,265,2,36.18,72.36,18.08,CUST8211,East
36503,2024-12-07,368,5,101.51,507.55,126.85,CUST6550,Central
36504,2024-12-07,590,4,211.93,847.72,94.2,CUST5515,North
36505,2024-12-07,621,1,224.85,224.85,39.68,CUST9212,Central
36506,2024-12-07,433,1,207.31,207.31,23.03,CUST4726,West
36507,2024-12-07,506,3,104.68,314.04,134.58,CUST9444,North
36508,2024-12-07,38,1,95.11,95.11,16.78,CUST9875,Central
36509,2024-12-07,368,4,101.51,406.04,101.48,CUST9615,Central
36510,2024-12-07,212,1,51.89,51.89,2.74,CUST2013,Central
36511,2024-12-07,317,1,151.34,151.34,16.81,CUST4162,South
36512,2024-12-07,594,1,215.73,215.73,0.0,CUST1322,West
36513,2024-12-07,336,3,61.45,184.35,46.08,CUST7389,East
36514,2024-12-07,313,2,187.08,374.16,19.7,CUST5790,Central
36515,2024-12-07,233,3,275.3,825.9,43.47,CUST2065,West
36516,2024-12-07,90,1,141.77,141.77,0.0,CUST6821,East
36517,2024-12-07,137,2,198.08,396.16,132.06,CUST3123,East
36518,2024-12-07,424,2,61.89,123.78,53.04,CUST4770,Central
36519,2024-12-07,481,1,78.53,78.53,8.73,CUST2086,South
36520,2024-12-07,546,1,426.81,426.81,47.42,CUST6755,East
36521,2024-12-07,521,1,248.86,248.86,43.91,CUST3270,East
36522,2024-12-07,366,3,59.48,178.44,44.61,CUST1461,North
36523,2024-12-07,130,1,183.92,183.92,0.0,CUST4153,North
36524,2024-12-07,436,3,217.99,653.97,0.0,CUST9914,Central
36525,2024-12-08,372,2,208.67,417.34,46.36,CUST4283,West
36526,2024-12-08,484,1,373.57,373.57,0.0,CUST7711,North
36527,2024-12-08,622,4,190.52,762.08,190.52,CUST3858,West
36528,2024-12-08,385,3,97.89,293.67,73.41,CUST9492,West
36529,2024-12-08,458,2,283.5,567.0,29.84,CUST1919,South
36530,2024-12-08,504,3,289.22,867.66,216.9,CUST5094,South
36531,2024-12-08,307,1,199.53,199.53,0.0,CUST2861,East
36532,2024-12-08,256,1,185.84,185.84,9.78,CUST9206,South
36533,2024-12-08,89,1,104.33,104.33,5.49,CUST7622,South
36534,2024-12-08,355,1,83.94,83.94,14.81,CUST1650,South
36535,2024-12-08,371,1,147.18,147.18,7.74,CUST3057,Central
36536,2024-12-08,303,1,59.44,59.44,3.13,CUST6650,Central
36537,2024-12-08,428,1,142.31,142.31,0.0,CUST8031,West
36538,2024-12-08,276,6,136.36,818.16,204.48,CUST5446,South
36539,2024-12-08,375,5,247.27,1236.35,137.4,CUST7301,North
36540,2024-12-08,208,5,190.57,952.85,50.15,CUST5783,Central
36541,2024-12-08,610,1,206.72,206.72,0.0,CUST9698,Central
36542,2024-12-08,230,1,45.2,45.2,0.0,CUST4845,South
36543,2024-12-08,364,2,57.58,115.16,20.32,CUST7425,South
36544,2024-12-08,536,3,183.34,550.02,0.0,CUST9987,North
36545,2024-12-08,579,2,58.26,116.52,29.12,CUST8188,East
36546,2024-12-08,625,4,250.77,1003.08,111.44,CUST1105,West
36547,2024-12-08,393,4,59.27,237.08,79.04,CUST1651,Central
36548,2024-12-08,171,1,154.6,154.6,8.14,CUST5809,West
36549,2024-12-08,626,1,232.81,232.81,12.26,CUST2066,Central
36550,2024-12-08,626,2,232.81,465.62,24.52,CUST9373,Central
36551,2024-12-08,85,1,22.77,22.77,2.53,CUST1208,West
36552,2024-12-08,108,5,222.29,1111.45,0.0,CUST6658,North
36553,2024-12-08,212,4,51.89,207.56,10.96,CUST4808,North
36554,2024-12-08,36,1,120.39,120.39,0.0,CUST2995,East
36555,2024-12-08,143,3,186.14,558.42,0.0,CUST3676,Central
36556,2024-12-08,151,1,39.56,39.56,4.39,CUST7658,West
36557,2024-12-08,581,2,252.97,505.94,0.0,CUST4284,North
36558,2024-12-08,541,1,403.86,403.86,0.0,CUST8319,East
36559,2024-12-08,609,2,44.41,88.82,15.66,CUST7407,Central
36560,2024-12-08,488,1,64.03,64.03,0.0,CUST7374,South
36561,2024-12-08,329,1,101.29,101.29,5.33,CUST9824,West
36562,2024-12-08,248,3,147.44,442.32,23.28,CUST5857,West
36563,2024-12-08,383,1,35.15,35.15,3.9,CUST2254,North
36564,2024-12-08,380,1,230.65,230.65,40.7,CUST8466,Central
36565,2024-12-08,524,1,154.83,154.83,0.0,CUST2620,South
36566,2024-12-08,223,4,187.09,748.36,249.48,CUST8396,West
36567,2024-12-08,106,1,151.43,151.43,26.73,CUST5211,Central
36568,2024-12-08,281,1,220.1,220.1,0.0,CUST3005,West
36569,2024-12-08,643,1,106.33,106.33,11.81,CUST7955,East
36570,2024-12-08,570,2,143.78,287.56,31.96,CUST6241,Central
36571,2024-12-08,363,4,148.09,592.36,148.08,CUST9336,South
36572,2024-12-08,647,1,155.75,155.75,27.49,CUST4608,Central
36573,2024-12-08,325,1,230.92,230.92,12.16,CUST2066,West
36574,2024-12-08,241,2,169.95,339.9,59.98,CUST3375,West
36575,2024-12-08,604,2,203.77,407.54,21.44,CUST1563,East
36576,2024-12-08,452,2,118.48,236.96,26.34,CUST2650,East
36577,2024-12-08,49,2,83.56,167.12,8.8,CUST2949,Central
36578,2024-12-08,20,1,103.5,103.5,5.45,CUST6949,West
36579,2024-12-08,513,2,451.17,902.34,47.5,CUST3094,South
36580,2024-12-08,33,2,50.87,101.74,11.3,CUST4881,South
36581,2024-12-08,608,1,217.29,217.29,0.0,CUST9714,South
36582,2024-12-08,116,3,220.14,660.42,73.38,CUST2800,West
36583,2024-12-08,484,1,373.57,373.57,0.0,CUST9171,South
36584,2024-12-08,520,1,75.44,75.44,3.97,CUST1768,North
36585,2024-12-08,622,2,190.52,381.04,95.26,CUST4844,West
36586,2024-12-08,292,4,154.86,619.44,32.6,CUST3302,East
36587,2024-12-08,108,3,222.29,666.87,0.0,CUST9049,North
36588,2024-12-08,304,2,81.42,162.84,8.58,CUST5164,North
36589,2024-12-08,478,2,226.52,453.04,23.86,CUST6861,North
36590,2024-12-08,491,1,170.35,170.35,30.06,CUST4204,North
36591,2024-12-08,208,1,190.57,190.57,10.03,CUST9002,East
36592,2024-12-08,135,1,127.06,127.06,0.0,CUST6360,East
36593,2024-12-08,95,3,173.01,519.03,0.0,CUST3410,Central
36594,2024-12-08,72,3,80.41,241.23,12.69,CUST1566,North
36595,2024-12-08,120,3,204.28,612.84,0.0,CUST4244,East
36596,2024-12-08,481,3,78.53,235.59,26.19,CUST3769,North
36597,2024-12-08,163,4,244.64,978.56,172.68,CUST7006,West
36598,2024-12-08,490,2,246.03,492.06,54.66,CUST1558,Central
36599,2024-12-08,179,2,33.44,66.88,7.44,CUST4218,Central
36600,2024-12-08,241,2,169.95,339.9,59.98,CUST3153,South
36601,2024-12-08,82,1,92.12,92.12,10.24,CUST7809,South
36602,2024-12-08,423,1,111.05,111.05,5.85,CUST1035,South
36603,2024-12-08,394,1,178.14,178.14,9.38,CUST1885,West
36604,2024-12-08,32,2,121.35,242.7,12.78,CUST9271,South
36605,2024-12-08,568,1,214.48,214.48,0.0,CUST9142,North
36606,2024-12-08,79,3,91.27,273.81,48.33,CUST7708,East
36607,2024-12-08,583,5,58.72,293.6,73.45,CUST3417,Central
36608,2024-12-08,308,4,199.4,797.6,265.88,CUST5512,West
36609,2024-12-08,565,2,217.71,435.42,0.0,CUST2654,South
36610,2024-12-08,644,1,51.04,51.04,2.68,CUST6782,West
36611,2024-12-08,29,1,31.5,31.5,0.0,CUST9772,North
36612,2024-12-08,157,2,25.79,51.58,22.1,CUST3718,South
36613,2024-12-08,319,2,173.81,347.62,0.0,CUST4111,North
36614,2024-12-08,611,1,286.73,286.73,0.0,CUST7909,North
36615,2024-12-08,439,4,316.36,1265.44,223.32,CUST4263,North
36616,2024-12-08,218,3,44.8,134.4,23.73,CUST9836,Central
36617,2024-12-08,279,3,66.18,198.54,0.0,CUST4030,East
36618,2024-12-08,166,3,107.2,321.6,56.73,CUST7597,South
36619,2024-12-08,421,4,47.51,190.04,33.52,CUST2307,North
36620,2024-12-08,488,3,64.03,192.09,0.0,CUST5782,North
36621,2024-12-08,301,2,75.61,151.22,0.0,CUST3786,North
36622,2024-12-08,538,2,469.75,939.5,49.46,CUST6729,South
36623,2024-12-08,45,3,128.57,385.71,20.31,CUST1817,Central
36624,2024-12-08,328,1,146.55,146.55,0.0,CUST1241,East
36625,2024-12-08,230,5,45.2,226.0,0.0,CUST1906,South
36626,2024-12-08,128,3,68.19,204.57,22.71,CUST8520,West
36627,2024-12-08,170,3,158.03,474.09,0.0,CUST2181,West
36628,2024-12-08,76,1,138.07,138.07,0.0,CUST9008,Central
36629,2024-12-08,296,5,60.74,303.7,33.7,CUST2660,South
36630,2024-12-08,259,3,105.32,315.96,78.99,CUST9401,Central
36631,2024-12-08,4,2,22.04,44.08,11.02,CUST5094,South
36632,2024-12-08,411,1,411.28,411.28,0.0,CUST3163,South
36633,2024-12-08,388,1,245.27,245.27,0.0,CUST5516,East
36634,2024-12-08,179,2,33.44,66.88,7.44,CUST5203,South
36635,2024-12-08,141,4,256.79,1027.16,54.04,CUST3391,South
36636,2024-12-08,347,2,167.05,334.1,0.0,CUST2397,West
36637,2024-12-08,234,2,85.71,171.42,42.86,CUST9181,Central
36638,2024-12-08,389,1,78.11,78.11,13.79,CUST2798,West
36639,2024-12-08,453,5,191.71,958.55,239.65,CUST3911,North
36640,2024-12-08,115,4,243.77,975.08,108.32,CUST5493,South
36641,2024-12-08,435,3,328.35,985.05,328.35,CUST8784,West
36642,2024-12-08,346,1,111.52,111.52,5.87,CUST6948,West
36643,2024-12-08,487,2,379.66,759.32,0.0,CUST6547,West
36644,2024-12-08,279,1,66.18,66.18,0.0,CUST1352,West
36645,2024-12-08,213,3,40.99,122.97,13.65,CUST7948,South
36646,2024-12-08,486,6,261.49,1568.94,522.96,CUST2106,East
36647,2024-12-08,513,3,451.17,1353.51,71.25,CUST2977,West
36648,2024-12-08,431,1,379.04,379.04,19.95,CUST4581,East
36649,2024-12-08,405,2,252.88,505.76,0.0,CUST1901,South
36650,2024-12-08,126,1,104.03,104.03,5.47,CUST2051,East
36651,2024-12-08,305,4,141.03,564.12,99.56,CUST4068,North
36652,2024-12-08,329,1,101.29,101.29,5.33,CUST1373,West
36653,2024-12-08,67,2,33.8,67.6,3.56,CUST2970,North
36654,2024-12-08,349,1,97.14,97.14,10.79,CUST5317,North
36655,2024-12-08,111,1,186.8,186.8,20.76,CUST1764,West
36656,2024-12-08,73,2,57.03,114.06,0.0,CUST5638,East
36657,2024-12-08,83,4,25.39,101.56,25.4,CUST6528,Central
36658,2024-12-08,187,1,47.17,47.17,8.33,CUST4051,North
36659,2024-12-08,395,4,116.06,464.24,154.72,CUST1406,Central
36660,2024-12-08,324,1,161.73,161.73,28.54,CUST5173,North
36661,2024-12-08,585,2,31.72,63.44,0.0,CUST3082,East
36662,2024-12-08,455,2,158.4,316.8,16.68,CUST5154,East
36663,2024-12-08,55,4,49.74,198.96,0.0,CUST3038,West
36664,2024-12-08,633,1,33.14,33.14,0.0,CUST2586,Central
36665,2024-12-08,536,2,183.34,366.68,0.0,CUST6034,West
36666,2024-12-08,437,2,322.81,645.62,33.98,CUST6449,South
36667,2024-12-08,476,3,272.2,816.6,144.09,CUST8614,North
36668,2024-12-08,349,1,97.14,97.14,10.79,CUST3493,South
36669,2024-12-08,607,1,63.05,63.05,11.13,CUST9381,West
36670,2024-12-08,305,1,141.03,141.03,24.89,CUST9490,South
36671,2024-12-08,464,1,153.81,153.81,17.09,CUST3998,South
36672,2024-12-08,637,1,240.56,240.56,0.0,CUST3777,South
36673,2024-12-08,562,4,350.37,1401.48,350.36,CUST7234,West
36674,2024-12-08,140,2,186.6,373.2,65.86,CUST8200,North
36675,2024-12-08,646,3,137.17,411.51,0.0,CUST7072,South
36676,2024-12-08,614,1,137.35,137.35,0.0,CUST5884,South
36677,2024-12-08,447,1,402.42,402.42,21.18,CUST6801,North
36678,2024-12-08,119,4,105.81,423.24,0.0,CUST9130,North
36679,2024-12-08,626,1,232.81,232.81,12.26,CUST2995,South
36680,2024-12-08,93,1,45.5,45.5,8.03,CUST6190,Central
36681,2024-12-08,113,2,101.6,203.2,0.0,CUST9741,North
36682,2024-12-08,520,1,75.44,75.44,3.97,CUST3573,North
36683,2024-12-08,476,1,272.2,272.2,48.03,CUST7117,East
36684,2024-12-08,45,3,128.57,385.71,20.31,CUST6736,South
36685,2024-12-08,598,4,33.88,135.52,33.88,CUST5326,Central
36686,2024-12-08,315,2,39.9,79.8,0.0,CUST5091,North
36687,2024-12-08,232,1,208.29,208.29,23.14,CUST9275,West
36688,2024-12-08,354,4,93.63,374.52,93.64,CUST3018,South
36689,2024-12-08,621,2,224.85,449.7,79.36,CUST1215,North
36690,2024-12-08,11,2,99.54,199.08,0.0,CUST7623,North
36691,2024-12-08,285,2,260.42,520.84,27.4,CUST9565,North
36692,2024-12-08,480,1,106.1,106.1,18.73,CUST6057,North
36693,2024-12-08,191,2,52.62,105.24,18.56,CUST2697,South
36694,2024-12-08,410,1,70.91,70.91,3.73,CUST2073,South
36695,2024-12-08,567,1,86.47,86.47,0.0,CUST7308,North
36696,2024-12-08,464,1,153.81,153.81,17.09,CUST1817,Central
36697,2024-12-08,542,3,190.33,570.99,142.74,CUST1074,West
36698,2024-12-08,292,2,154.86,309.72,16.3,CUST2939,North
36699,2024-12-08,354,2,93.63,187.26,46.82,CUST3241,Central
36700,2024-12-08,76,1,138.07,138.07,0.0,CUST7387,West
36701,2024-12-08,141,3,256.79,770.37,40.53,CUST5382,West
36702,2024-12-08,97,1,245.8,245.8,27.31,CUST8694,West
36703,2024-12-08,632,4,108.11,432.44,22.76,CUST9376,North
36704,2024-12-08,202,2,133.13,266.26,66.58,CUST4174,East
36705,2024-12-08,33,1,50.87,50.87,5.65,CUST4184,North
36706,2024-12-08,601,2,234.73,469.46,0.0,CUST8139,South
36707,2024-12-08,294,2,50.48,100.96,0.0,CUST4524,East
36708,2024-12-08,68,1,135.45,135.45,7.13,CUST9909,South
36709,2024-12-08,16,3,98.98,296.94,0.0,CUST7003,East
36710,2024-12-08,101,3,203.35,610.05,0.0,CUST8236,East
36711,2024-12-08,227,4,108.4,433.6,144.56,CUST1483,Central
36712,2024-12-08,83,2,25.39,50.78,12.7,CUST6597,West
36713,2024-12-08,631,2,87.23,174.46,30.8,CUST5911,West
36714,2024-12-08,289,5,52.28,261.4,87.15,CUST2366,West
36715,2024-12-08,219,2,39.72,79.44,19.86,CUST8250,North
36716,2024-12-08,588,3,181.06,543.18,60.36,CUST6239,East
36717,2024-12-08,178,2,44.15,88.3,9.8,CUST7716,East
36718,2024-12-08,12,2,55.08,110.16,5.8,CUST9546,Central
36719,2024-12-08,376,4,46.17,184.68,61.56,CUST7165,East
36720,2024-12-08,337,1,46.5,46.5,5.16,CUST4861,South
36721,2024-12-08,362,1,40.76,40.76,7.19,CUST3474,East
36722,2024-12-08,52,2,54.78,109.56,12.18,CUST7424,Central
36723,2024-12-08,370,1,141.14,141.14,7.43,CUST7330,South
36724,2024-12-08,230,1,45.2,45.2,0.0,CUST2750,Central
36725,2024-12-08,465,1,335.07,335.07,0.0,CUST2649,East
36726,2024-12-08,253,2,214.88,429.76,0.0,CUST9732,Central
36727,2024-12-08,557,2,135.65,271.3,30.14,CUST7888,North
36728,2024-12-08,309,1,46.49,46.49,0.0,CUST4224,South
36729,2024-12-08,237,6,33.32,199.92,49.98,CUST7356,South
36730,2024-12-08,636,2,174.12,348.24,87.06,CUST5120,South
36731,2024-12-08,315,2,39.9,79.8,0.0,CUST1852,Central
36732,2024-12-08,158,1,217.36,217.36,38.35,CUST3452,West
36733,2024-12-08,648,4,246.16,984.64,0.0,CUST3580,North
36734,2024-12-08,290,3,162.87,488.61,0.0,CUST5633,Central
36735,2024-12-08,236,5,23.3,116.5,49.9,CUST3212,East
36736,2024-12-08,334,1,96.41,96.41,0.0,CUST1327,North
36737,2024-12-08,86,2,108.08,216.16,0.0,CUST6690,South
36738,2024-12-08,461,2,418.77,837.54,44.08,CUST2151,West
36739,2024-12-08,29,2,31.5,63.0,0.0,CUST4397,Central
36740,2024-12-08,257,2,225.47,450.94,112.74,CUST2807,North
36741,2024-12-08,145,1,96.63,96.63,10.74,CUST2105,Central
36742,2024-12-08,73,1,57.03,57.03,0.0,CUST8285,South
36743,2024-12-08,211,1,207.17,207.17,36.56,CUST4370,South
36744,2024-12-08,563,1,310.37,310.37,34.49,CUST5664,West
36745,2024-12-08,585,5,31.72,158.6,0.0,CUST2613,East
36746,2024-12-08,36,1,120.39,120.39,0.0,CUST3660,East
36747,2024-12-08,495,3,128.7,386.1,96.54,CUST7529,West
36748,2024-12-08,61,3,99.97,299.91,75.0,CUST4833,Central
36749,2024-12-08,260,2,296.56,593.12,0.0,CUST1989,South
36750,2024-12-08,345,3,237.76,713.28,0.0,CUST2689,West
36751,2024-12-08,70,2,47.09,94.18,40.36,CUST8300,South
36752,2024-12-08,194,1,106.15,106.15,0.0,CUST9522,North
36753,2024-12-08,416,1,143.52,143.52,7.55,CUST9838,Central
36754,2024-12-08,232,1,208.29,208.29,23.14,CUST7057,Central
36755,2024-12-08,459,4,136.88,547.52,182.52,CUST5102,North
36756,2024-12-08,53,2,137.98,275.96,0.0,CUST8488,South
36757,2024-12-08,43,3,57.41,172.23,9.06,CUST5736,South
36758,2024-12-08,486,3,261.49,784.47,261.48,CUST2358,Central
36759,2024-12-08,454,1,396.96,396.96,20.89,CUST1334,Central
36760,2024-12-08,17,3,21.34,64.02,21.36,CUST6810,West
36761,2024-12-08,347,1,167.05,167.05,0.0,CUST4476,East
36762,2024-12-08,286,1,143.46,143.46,25.32,CUST7463,Central
36763,2024-12-08,288,4,197.13,788.52,262.84,CUST9448,West
36764,2024-12-08,535,1,209.58,209.58,0.0,CUST8557,East
36765,2024-12-08,65,2,18.81,37.62,4.18,CUST8761,North
36766,2024-12-08,608,1,217.29,217.29,0.0,CUST2525,East
36767,2024-12-08,14,2,41.36,82.72,9.2,CUST5699,South
36768,2024-12-08,614,4,137.35,549.4,0.0,CUST3182,West
36769,2024-12-08,544,3,326.04,978.12,0.0,CUST1648,Central
36770,2024-12-08,514,5,350.34,1751.7,437.9,CUST7025,East
36771,2024-12-08,439,2,316.36,632.72,111.66,CUST8792,West
36772,2024-12-08,147,1,239.5,239.5,12.6,CUST3566,North
36773,2024-12-08,455,3,158.4,475.2,25.02,CUST1768,East
36774,2024-12-08,152,1,158.37,158.37,17.6,CUST4839,West
36775,2024-12-08,105,2,31.37,62.74,0.0,CUST9992,Central
36776,2024-12-08,343,1,252.84,252.84,28.09,CUST1855,Central
36777,2024-12-08,450,3,55.85,167.55,0.0,CUST8080,East
36778,2024-12-08,515,2,154.88,309.76,77.44,CUST4615,East
36779,2024-12-08,490,1,246.03,246.03,27.33,CUST5031,Central
36780,2024-12-08,14,3,41.36,124.08,13.8,CUST3887,North
36781,2024-12-08,383,2,35.15,70.3,7.8,CUST2676,Central
36782,2024-12-08,614,1,137.35,137.35,0.0,CUST8683,West
36783,2024-12-08,613,3,128.99,386.97,43.02,CUST7767,West
36784,2024-12-08,193,2,182.78,365.56,91.38,CUST2296,South
36785,2024-12-08,84,1,61.7,61.7,0.0,CUST5405,East
36786,2024-12-08,537,1,68.94,68.94,0.0,CUST2262,North
36787,2024-12-08,570,1,143.78,143.78,15.98,CUST7065,South
36788,2024-12-08,304,4,81.42,325.68,17.16,CUST1034,Central
36789,2024-12-08,433,2,207.31,414.62,46.06,CUST2764,South
36790,2024-12-08,5,1,83.42,83.42,14.72,CUST9088,North
36791,2024-12-08,471,4,155.99,623.96,69.32,CUST8284,South
36792,2024-12-08,606,1,137.82,137.82,7.25,CUST7319,West
36793,2024-12-08,543,1,451.37,451.37,23.76,CUST3926,North
36794,2024-12-09,114,1,278.08,278.08,14.63,CUST3479,West
36795,2024-12-09,520,1,75.44,75.44,3.97,CUST3048,East
36796,2024-12-09,402,3,278.4,835.2,92.79,CUST5563,West
36797,2024-12-09,553,4,497.71,1990.84,0.0,CUST1192,Central
36798,2024-12-09,99,2,180.81,361.62,90.4,CUST8027,West
36799,2024-12-09,230,2,45.2,90.4,0.0,CUST5259,East
36800,2024-12-09,466,3,90.17,270.51,67.62,CUST1221,West
36801,2024-12-09,512,3,326.18,978.54,419.4,CUST2061,West
36802,2024-12-09,335,1,80.37,80.37,0.0,CUST3378,South
36803,2024-12-09,105,2,31.37,62.74,0.0,CUST3541,East
36804,2024-12-09,141,2,256.79,513.58,27.02,CUST3180,West
36805,2024-12-09,269,4,259.4,1037.6,0.0,CUST6689,East
36806,2024-12-09,160,1,72.24,72.24,0.0,CUST6448,West
36807,2024-12-09,467,3,443.68,1331.04,147.9,CUST6551,West
36808,2024-12-09,256,2,185.84,371.68,19.56,CUST7680,Central
36809,2024-12-09,645,1,38.96,38.96,0.0,CUST3009,North
36810,2024-12-09,418,2,260.55,521.1,27.44,CUST3665,North
36811,2024-12-09,319,1,173.81,173.81,0.0,CUST1594,East
36812,2024-12-09,453,4,191.71,766.84,191.72,CUST7871,East
36813,2024-12-09,504,2,289.22,578.44,144.6,CUST6186,East
36814,2024-12-09,364,1,57.58,57.58,10.16,CUST4994,North
36815,2024-12-09,609,1,44.41,44.41,7.83,CUST5129,North
36816,2024-12-09,320,1,97.56,97.56,5.14,CUST8899,East
36817,2024-12-09,41,1,118.98,118.98,13.22,CUST4263,Central
36818,2024-12-09,359,3,177.99,533.97,228.84,CUST4341,Central
36819,2024-12-09,319,3,173.81,521.43,0.0,CUST8514,South
36820,2024-12-09,459,2,136.88,273.76,91.26,CUST8362,North
36821,2024-12-09,131,4,137.24,548.96,235.24,CUST8789,East
36822,2024-12-09,115,3,243.77,731.31,81.24,CUST4516,South
36823,2024-12-09,553,1,497.71,497.71,0.0,CUST6766,Central
36824,2024-12-09,331,4,88.3,353.2,151.4,CUST3885,East
36825,2024-12-09,67,3,33.8,101.4,5.34,CUST3739,South
36826,2024-12-09,393,4,59.27,237.08,79.04,CUST5909,East
36827,2024-12-09,453,3,191.71,575.13,143.79,CUST3121,South
36828,2024-12-09,32,4,121.35,485.4,25.56,CUST3464,Central
36829,2024-12-09,483,2,170.92,341.84,17.98,CUST1206,North
36830,2024-12-09,180,1,255.48,255.48,28.38,CUST8724,North
36831,2024-12-09,47,1,107.01,107.01,11.89,CUST1601,West
36832,2024-12-09,327,2,160.18,320.36,56.54,CUST4298,West
36833,2024-12-09,518,3,71.93,215.79,38.1,CUST9603,North
36834,2024-12-09,132,1,61.04,61.04,6.78,CUST3001,Central
36835,2024-12-09,435,6,328.35,1970.1,656.7,CUST8064,Central
36836,2024-12-09,6,3,15.87,47.61,20.43,CUST4977,Central
36837,2024-12-09,124,3,101.93,305.79,131.04,CUST4456,Central
36838,2024-12-09,387,1,61.2,61.2,3.22,CUST6628,East
36839,2024-12-09,323,2,49.87,99.74,24.94,CUST4128,East
36840,2024-12-09,634,1,129.17,129.17,6.8,CUST6459,West
36841,2024-12-09,34,4,30.66,122.64,30.64,CUST2274,South
36842,2024-12-09,109,1,100.18,100.18,17.68,CUST5666,North
36843,2024-12-09,58,3,81.87,245.61,61.41,CUST4573,Central
36844,2024-12-09,634,3,129.17,387.51,20.4,CUST5306,North
36845,2024-12-09,327,1,160.18,160.18,28.27,CUST7031,Central
36846,2024-12-09,635,1,192.01,192.01,0.0,CUST9680,West
36847,2024-12-09,317,3,151.34,454.02,50.43,CUST1106,East
36848,2024-12-09,240,1,262.54,262.54,29.17,CUST2517,Central
36849,2024-12-09,461,4,418.77,1675.08,88.16,CUST4252,North
36850,2024-12-09,514,2,350.34,700.68,175.16,CUST9961,West
36851,2024-12-09,398,4,27.91,111.64,27.92,CUST4590,South
36852,2024-12-09,424,4,61.89,247.56,106.08,CUST4819,South
36853,2024-12-09,79,2,91.27,182.54,32.22,CUST6352,North
36854,2024-12-09,368,4,101.51,406.04,101.48,CUST6384,North
36855,2024-12-09,323,5,49.87,249.35,62.35,CUST7787,South
36856,2024-12-09,485,2,289.64,579.28,30.48,CUST4096,South
36857,2024-12-09,195,2,186.13,372.26,93.08,CUST5992,East
36858,2024-12-09,85,1,22.77,22.77,2.53,CUST1423,East
36859,2024-12-09,356,4,211.74,846.96,94.08,CUST5003,Central
36860,2024-12-09,245,6,229.29,1375.74,343.92,CUST9913,South
36861,2024-12-09,268,3,178.22,534.66,178.23,CUST4982,South
36862,2024-12-09,370,3,141.14,423.42,22.29,CUST4441,West
36863,2024-12-09,379,2,177.68,355.36,39.48,CUST9540,West
36864,2024-12-09,474,5,83.7,418.5,139.5,CUST4350,South
36865,2024-12-09,286,3,143.46,430.38,75.96,CUST6348,Central
36866,2024-12-09,168,1,42.42,42.42,0.0,CUST1966,East
36867,2024-12-09,36,2,120.39,240.78,0.0,CUST3647,Central
36868,2024-12-09,277,3,161.11,483.33,53.7,CUST9698,Central
36869,2024-12-09,227,3,108.4,325.2,108.42,CUST6563,Central
36870,2024-12-09,131,3,137.24,411.72,176.43,CUST9253,North
36871,2024-12-09,392,2,93.09,186.18,9.8,CUST5638,Central
36872,2024-12-09,437,1,322.81,322.81,16.99,CUST9785,North
36873,2024-12-09,143,3,186.14,558.42,0.0,CUST6299,Central
36874,2024-12-09,7,1,128.22,128.22,0.0,CUST6476,North
36875,2024-12-09,406,4,394.54,1578.16,394.56,CUST6734,East
36876,2024-12-09,356,2,211.74,423.48,47.04,CUST7726,West
36877,2024-12-09,117,2,176.48,352.96,18.56,CUST5492,West
36878,2024-12-09,169,3,221.83,665.49,117.42,CUST5931,South
36879,2024-12-09,121,6,198.75,1192.5,511.02,CUST3997,West
36880,2024-12-09,548,1,153.8,153.8,0.0,CUST4258,North
36881,2024-12-09,497,1,155.22,155.22,17.25,CUST1609,West
36882,2024-12-09,8,1,43.64,43.64,0.0,CUST4926,West
36883,2024-12-09,14,1,41.36,41.36,4.6,CUST5801,West
36884,2024-12-09,62,1,61.34,61.34,0.0,CUST1625,East
36885,2024-12-09,249,1,187.59,187.59,0.0,CUST9584,West
36886,2024-12-09,54,1,62.35,62.35,11.0,CUST1981,East
36887,2024-12-09,503,1,351.01,351.01,61.94,CUST3302,Central
36888,2024-12-09,66,2,74.26,148.52,0.0,CUST1734,East
36889,2024-12-09,367,1,188.64,188.64,20.96,CUST9861,Central
36890,2024-12-09,293,4,201.02,804.08,0.0,CUST2781,Central
36891,2024-12-09,255,2,243.48,486.96,85.94,CUST3308,Central
36892,2024-12-09,154,2,160.93,321.86,16.94,CUST5776,East
36893,2024-12-09,613,1,128.99,128.99,14.34,CUST8256,West
36894,2024-12-09,191,2,52.62,105.24,18.56,CUST4514,South
36895,2024-12-09,445,3,94.75,284.25,0.0,CUST8460,West
36896,2024-12-09,213,4,40.99,163.96,18.2,CUST4924,Central
36897,2024-12-09,429,4,63.12,252.48,13.32,CUST1310,East
36898,2024-12-09,137,5,198.08,990.4,330.15,CUST8346,North
36899,2024-12-09,362,2,40.76,81.52,14.38,CUST2859,South
